,path,label,bytes
5983,./dataset/obj30__230.png,obj30,[49 46 26 ... 26 26 26]
5984,./dataset/obj8__100.png,obj8,[49 46 27 ... 27 27 27]
5985,./dataset/obj35__40.png,obj35,[49 46 25 ... 25 25 25]
5986,./dataset/obj9__100.png,obj9,[49 46 27 ... 27 27 27]
5987,./dataset/obj68__290.png,obj68,[49 46 30 ... 30 30 30]
5988,./dataset/obj62__330.png,obj62,[49 46 25 ... 25 25 25]
5989,./dataset/obj16__160.png,obj16,[49 46 25 ... 25 25 25]
5990,./dataset/obj31__230.png,obj31,[49 46 25 ... 25 25 25]
5991,./dataset/obj25__40.png,obj25,[49 46 27 ... 27 27 27]
5992,./dataset/obj44__20.png,obj44,[49 46 26 ... 26 26 26]
5993,./dataset/obj79__185.png,obj79,[49 46 26 ... 26 26 26]
5994,./dataset/obj3__15.png,obj3,[49 46 25 ... 25 25 25]
5995,./dataset/obj20__125.png,obj20,[49 46 25 ... 25 25 25]
5996,./dataset/obj86__325.png,obj86,[49 46 25 ... 25 25 25]
5997,./dataset/obj38__300.png,obj38,[49 46 25 ... 25 25 25]
5998,./dataset/obj78__185.png,obj78,[49 46 26 ... 26 26 26]
5999,./dataset/obj87__325.png,obj87,[49 46 25 ... 25 25 25]
6000,./dataset/obj39__300.png,obj39,[49 46 25 ... 25 25 25]
6001,./dataset/obj21__125.png,obj21,[49 46 28 ... 28 28 28]
6002,./dataset/obj100__340.png,obj100,[49 46 25 ... 25 25 25]
6003,./dataset/obj54__20.png,obj54,[49 46 25 ... 25 25 25]
6004,./dataset/obj79__50.png,obj79,[49 46 26 ... 26 26 26]
6005,./dataset/obj74__295.png,obj74,[49 46 25 ... 25 25 25]
6006,./dataset/obj81__195.png,obj81,[49 46 30 ... 30 30 30]
6007,./dataset/obj93__210.png,obj93,[49 46 25 ... 25 25 25]
6008,./dataset/obj41__240.png,obj41,[49 46 35 ... 35 35 35]
6009,./dataset/obj66__110.png,obj66,[49 46 25 ... 25 25 25]
6010,./dataset/obj12__340.png,obj12,[49 46 30 ... 28 29 28]
6011,./dataset/obj7__280.png,obj7,[49 46 25 ... 25 25 25]
6012,./dataset/obj69__50.png,obj69,[49 46 25 ... 25 25 25]
6013,./dataset/obj6__280.png,obj6,[49 46 25 ... 25 25 25]
6014,./dataset/obj80__195.png,obj80,[49 46 27 ... 27 27 27]
6015,./dataset/obj75__295.png,obj75,[49 46 29 ... 27 28 29]
6016,./dataset/obj40__240.png,obj40,[49 46 25 ... 25 25 25]
6017,./dataset/obj13__340.png,obj13,[49 46 28 ... 28 28 28]
6018,./dataset/obj67__110.png,obj67,[49 46 27 ... 27 27 27]
6019,./dataset/obj92__210.png,obj92,[49 46 25 ... 25 25 25]
6020,./dataset/obj52__65.png,obj52,[49 46 25 ... 25 25 25]
6021,./dataset/obj5__210.png,obj5,[49 46 26 ... 26 26 26]
6022,./dataset/obj64__180.png,obj64,[49 46 26 ... 26 26 26]
6023,./dataset/obj91__280.png,obj91,[49 46 25 ... 25 25 25]
6024,./dataset/obj83__105.png,obj83,[49 46 26 ... 26 26 26]
6025,./dataset/obj25__305.png,obj25,[49 46 27 ... 27 27 27]
6026,./dataset/obj51__155.png,obj51,[49 46 36 ... 36 36 36]
6027,./dataset/obj76__205.png,obj76,[49 46 25 ... 25 25 25]
6028,./dataset/obj5__50.png,obj5,[49 46 26 ... 26 26 26]
6029,./dataset/obj42__65.png,obj42,[49 46 27 ... 27 27 27]
6030,./dataset/obj90__280.png,obj90,[49 46 25 ... 25 25 25]
6031,./dataset/obj65__180.png,obj65,[49 46 26 ... 26 26 26]
6032,./dataset/obj13__95.png,obj13,[49 46 28 ... 28 28 28]
6033,./dataset/obj50__155.png,obj50,[49 46 27 ... 27 27 27]
6034,./dataset/obj24__305.png,obj24,[49 46 25 ... 25 25 25]
6035,./dataset/obj77__205.png,obj77,[49 46 26 ... 26 26 26]
6036,./dataset/obj82__105.png,obj82,[49 46 27 ... 27 27 27]
6037,./dataset/obj4__210.png,obj4,[49 46 25 ... 25 25 25]
6038,./dataset/obj18__30.png,obj18,[49 46 26 ... 26 26 26]
6039,./dataset/obj98__165.png,obj98,[49 46 26 ... 26 26 26]
6040,./dataset/obj26__140.png,obj26,[49 46 26 ... 26 26 26]
6041,./dataset/obj52__310.png,obj52,[49 46 25 ... 25 25 25]
6042,./dataset/obj80__340.png,obj80,[49 46 31 ... 31 31 31]
6043,./dataset/obj13__195.png,obj13,[49 46 28 ... 28 28 28]
6044,./dataset/obj24__45.png,obj24,[49 46 25 ... 25 25 25]
6045,./dataset/obj34__45.png,obj34,[49 46 25 ... 25 25 25]
6046,./dataset/obj81__340.png,obj81,[49 46 26 ... 26 26 26]
6047,./dataset/obj99__165.png,obj99,[49 46 31 ... 31 31 31]
6048,./dataset/obj53__310.png,obj53,[49 46 26 ... 26 26 26]
6049,./dataset/obj27__140.png,obj27,[49 46 25 ... 25 25 25]
6050,./dataset/obj12__195.png,obj12,[49 46 27 ... 27 26 27]
6051,./dataset/obj55__25.png,obj55,[49 46 27 ... 27 27 27]
6052,./dataset/obj65__355.png,obj65,[49 46 26 ... 26 26 26]
6053,./dataset/obj11__105.png,obj11,[49 46 25 ... 25 25 25]
6054,./dataset/obj36__255.png,obj36,[49 46 25 ... 25 25 25]
6055,./dataset/obj88__270.png,obj88,[49 46 25 ... 25 25 25]
6056,./dataset/obj45__25.png,obj45,[49 46 25 ... 25 25 25]
6057,./dataset/obj2__10.png,obj2,[49 46 26 ... 26 26 26]
6058,./dataset/obj10__105.png,obj10,[49 46 26 ... 26 26 26]
6059,./dataset/obj64__355.png,obj64,[49 46 26 ... 26 26 26]
6060,./dataset/obj37__255.png,obj37,[49 46 25 ... 25 25 25]
6061,./dataset/obj89__270.png,obj89,[49 46 25 ... 25 25 25]
6062,./dataset/obj85__160.png,obj85,[49 46 26 ... 26 26 26]
6063,./dataset/obj57__130.png,obj57,[49 46 27 ... 27 27 27]
6064,./dataset/obj70__260.png,obj70,[49 46 28 ... 28 28 28]
6065,./dataset/obj68__55.png,obj68,[49 46 25 ... 25 25 25]
6066,./dataset/obj3__275.png,obj3,[49 46 25 ... 25 25 25]
6067,./dataset/obj2__275.png,obj2,[49 46 26 ... 26 26 26]
6068,./dataset/obj78__55.png,obj78,[49 46 25 ... 25 25 25]
6069,./dataset/obj56__130.png,obj56,[49 46 28 ... 28 28 28]
6070,./dataset/obj71__260.png,obj71,[49 46 26 ... 26 26 26]
6071,./dataset/obj84__160.png,obj84,[49 46 25 ... 25 25 25]
6072,./dataset/obj100__195.png,obj100,[49 46 25 ... 25 25 25]
6073,./dataset/obj4__55.png,obj4,[49 46 25 ... 25 25 25]
6074,./dataset/obj95__275.png,obj95,[49 46 27 ... 27 27 27]
6075,./dataset/obj78__350.png,obj78,[49 46 28 ... 28 28 28]
6076,./dataset/obj47__225.png,obj47,[49 46 25 ... 25 25 25]
6077,./dataset/obj43__60.png,obj43,[49 46 25 ... 25 25 25]
6078,./dataset/obj14__325.png,obj14,[49 46 25 ... 25 25 25]
6079,./dataset/obj60__175.png,obj60,[49 46 26 ... 26 26 26]
6080,./dataset/obj12__90.png,obj12,[49 46 28 ... 28 28 28]
6081,./dataset/obj19__35.png,obj19,[49 46 25 ... 25 25 25]
6082,./dataset/obj46__225.png,obj46,[49 46 25 ... 25 25 25]
6083,./dataset/obj61__175.png,obj61,[49 46 25 ... 25 25 25]
6084,./dataset/obj53__60.png,obj53,[49 46 27 ... 27 27 27]
6085,./dataset/obj15__325.png,obj15,[49 46 25 ... 25 25 25]
6086,./dataset/obj94__275.png,obj94,[49 46 25 ... 25 25 25]
6087,./dataset/obj79__350.png,obj79,[49 46 26 ... 26 26 26]
6088,./dataset/obj12__85.png,obj12,[49 46 27 ... 27 27 27]
6089,./dataset/obj19__20.png,obj19,[49 46 25 ... 25 25 25]
6090,./dataset/obj4__40.png,obj4,[49 46 25 ... 25 25 25]
6091,./dataset/obj100__180.png,obj100,[49 46 25 ... 25 25 25]
6092,./dataset/obj43__75.png,obj43,[49 46 25 ... 25 25 25]
6093,./dataset/obj14__330.png,obj14,[49 46 25 ... 25 25 25]
6094,./dataset/obj60__160.png,obj60,[49 46 25 ... 25 25 25]
6095,./dataset/obj47__230.png,obj47,[49 46 25 ... 25 25 25]
6096,./dataset/obj78__345.png,obj78,[49 46 27 ... 27 27 27]
6097,./dataset/obj95__260.png,obj95,[49 46 27 ... 27 27 27]
6098,./dataset/obj79__345.png,obj79,[49 46 26 ... 26 26 26]
6099,./dataset/obj94__260.png,obj94,[49 46 25 ... 25 25 25]
6100,./dataset/obj61__160.png,obj61,[49 46 25 ... 25 25 25]
6101,./dataset/obj53__75.png,obj53,[49 46 26 ... 26 26 26]
6102,./dataset/obj15__330.png,obj15,[49 46 25 ... 25 25 25]
6103,./dataset/obj46__230.png,obj46,[49 46 25 ... 25 25 25]
6104,./dataset/obj32__15.png,obj32,[49 46 25 ... 25 25 25]
6105,./dataset/obj70__275.png,obj70,[49 46 28 ... 28 28 28]
6106,./dataset/obj92__5.png,obj92,[49 46 25 ... 25 25 25]
6107,./dataset/obj57__125.png,obj57,[49 46 27 ... 27 27 27]
6108,./dataset/obj85__175.png,obj85,[49 46 26 ... 26 26 26]
6109,./dataset/obj3__260.png,obj3,[49 46 25 ... 25 25 25]
6110,./dataset/obj68__40.png,obj68,[49 46 25 ... 25 25 25]
6111,./dataset/obj22__15.png,obj22,[49 46 26 ... 26 26 26]
6112,./dataset/obj78__40.png,obj78,[49 46 28 ... 28 28 28]
6113,./dataset/obj2__260.png,obj2,[49 46 25 ... 25 25 25]
6114,./dataset/obj84__175.png,obj84,[49 46 25 ... 25 25 25]
6115,./dataset/obj71__275.png,obj71,[49 46 25 ... 25 25 25]
6116,./dataset/obj56__125.png,obj56,[49 46 28 ... 28 28 28]
6117,./dataset/obj88__265.png,obj88,[49 46 25 ... 25 25 25]
6118,./dataset/obj36__240.png,obj36,[49 46 25 ... 25 25 25]
6119,./dataset/obj65__340.png,obj65,[49 46 26 ... 26 26 26]
6120,./dataset/obj11__110.png,obj11,[49 46 32 ... 32 32 32]
6121,./dataset/obj55__30.png,obj55,[49 46 27 ... 27 27 27]
6122,./dataset/obj89__265.png,obj89,[49 46 25 ... 25 25 25]
6123,./dataset/obj37__240.png,obj37,[49 46 25 ... 25 25 25]
6124,./dataset/obj10__110.png,obj10,[49 46 27 ... 27 27 27]
6125,./dataset/obj64__340.png,obj64,[49 46 26 ... 26 26 26]
6126,./dataset/obj45__30.png,obj45,[49 46 25 ... 25 25 25]
6127,./dataset/obj13__180.png,obj13,[49 46 28 ... 28 28 28]
6128,./dataset/obj80__355.png,obj80,[49 46 30 ... 30 30 30]
6129,./dataset/obj26__155.png,obj26,[49 46 25 ... 25 25 25]
6130,./dataset/obj52__305.png,obj52,[49 46 25 ... 25 25 25]
6131,./dataset/obj98__170.png,obj98,[49 46 26 ... 26 26 26]
6132,./dataset/obj24__50.png,obj24,[49 46 25 ... 25 25 25]
6133,./dataset/obj34__50.png,obj34,[49 46 25 ... 25 25 25]
6134,./dataset/obj12__180.png,obj12,[49 46 28 ... 28 28 28]
6135,./dataset/obj53__305.png,obj53,[49 46 26 ... 26 26 26]
6136,./dataset/obj27__155.png,obj27,[49 46 25 ... 25 25 25]
6137,./dataset/obj99__170.png,obj99,[49 46 32 ... 32 32 32]
6138,./dataset/obj81__355.png,obj81,[49 46 26 ... 26 26 26]
6139,./dataset/obj5__205.png,obj5,[49 46 26 ... 26 26 26]
6140,./dataset/obj76__210.png,obj76,[49 46 25 ... 25 25 25]
6141,./dataset/obj25__310.png,obj25,[49 46 27 ... 27 27 27]
6142,./dataset/obj51__140.png,obj51,[49 46 34 ... 35 34 32]
6143,./dataset/obj83__110.png,obj83,[49 46 26 ... 26 26 26]
6144,./dataset/obj91__295.png,obj91,[49 46 25 ... 25 25 25]
6145,./dataset/obj64__195.png,obj64,[49 46 26 ... 26 26 26]
6146,./dataset/obj52__70.png,obj52,[49 46 25 ... 25 25 25]
6147,./dataset/obj82__110.png,obj82,[49 46 29 ... 29 29 29]
6148,./dataset/obj77__210.png,obj77,[49 46 27 ... 27 27 27]
6149,./dataset/obj50__140.png,obj50,[49 46 27 ... 27 27 27]
6150,./dataset/obj24__310.png,obj24,[49 46 25 ... 25 25 25]
6151,./dataset/obj65__195.png,obj65,[49 46 26 ... 26 26 26]
6152,./dataset/obj13__80.png,obj13,[49 46 29 ... 29 29 29]
6153,./dataset/obj90__295.png,obj90,[49 46 25 ... 25 25 25]
6154,./dataset/obj18__25.png,obj18,[49 46 26 ... 26 26 26]
6155,./dataset/obj4__205.png,obj4,[49 46 25 ... 25 25 25]
6156,./dataset/obj5__45.png,obj5,[49 46 26 ... 26 26 26]
6157,./dataset/obj42__70.png,obj42,[49 46 27 ... 27 27 27]
6158,./dataset/obj66__105.png,obj66,[49 46 25 ... 25 25 25]
6159,./dataset/obj23__10.png,obj23,[49 46 25 ... 25 25 25]
6160,./dataset/obj12__355.png,obj12,[49 46 29 ... 30 29 29]
6161,./dataset/obj41__255.png,obj41,[49 46 27 ... 27 27 27]
6162,./dataset/obj93__205.png,obj93,[49 46 25 ... 25 25 25]
6163,./dataset/obj81__180.png,obj81,[49 46 28 ... 28 28 28]
6164,./dataset/obj74__280.png,obj74,[49 46 25 ... 25 25 25]
6165,./dataset/obj7__295.png,obj7,[49 46 25 ... 25 25 25]
6166,./dataset/obj79__45.png,obj79,[49 46 26 ... 26 26 26]
6167,./dataset/obj6__295.png,obj6,[49 46 25 ... 25 25 25]
6168,./dataset/obj92__205.png,obj92,[49 46 25 ... 25 25 25]
6169,./dataset/obj33__10.png,obj33,[49 46 25 ... 25 25 25]
6170,./dataset/obj13__355.png,obj13,[49 46 28 ... 28 28 28]
6171,./dataset/obj67__105.png,obj67,[49 46 27 ... 27 27 27]
6172,./dataset/obj40__255.png,obj40,[49 46 25 ... 25 25 25]
6173,./dataset/obj75__280.png,obj75,[49 46 29 ... 29 29 29]
6174,./dataset/obj80__180.png,obj80,[49 46 30 ... 30 30 30]
6175,./dataset/obj82__0.png,obj82,[49 46 30 ... 30 30 30]
6176,./dataset/obj69__45.png,obj69,[49 46 25 ... 25 25 25]
6177,./dataset/obj44__35.png,obj44,[49 46 26 ... 26 26 26]
6178,./dataset/obj38__315.png,obj38,[49 46 25 ... 25 25 25]
6179,./dataset/obj86__330.png,obj86,[49 46 25 ... 25 25 25]
6180,./dataset/obj20__130.png,obj20,[49 46 25 ... 25 25 25]
6181,./dataset/obj79__190.png,obj79,[49 46 27 ... 27 27 27]
6182,./dataset/obj21__130.png,obj21,[49 46 27 ... 27 27 27]
6183,./dataset/obj39__315.png,obj39,[49 46 25 ... 25 25 25]
6184,./dataset/obj87__330.png,obj87,[49 46 25 ... 25 25 25]
6185,./dataset/obj78__190.png,obj78,[49 46 27 ... 27 27 27]
6186,./dataset/obj54__35.png,obj54,[49 46 25 ... 25 25 25]
6187,./dataset/obj100__355.png,obj100,[49 46 25 ... 25 25 25]
6188,./dataset/obj35__55.png,obj35,[49 46 25 ... 25 25 25]
6189,./dataset/obj30__225.png,obj30,[49 46 25 ... 25 25 25]
6190,./dataset/obj17__175.png,obj17,[49 46 25 ... 25 25 25]
6191,./dataset/obj63__325.png,obj63,[49 46 27 ... 24 24 27]
6192,./dataset/obj69__285.png,obj69,[49 46 25 ... 25 25 25]
6193,./dataset/obj8__115.png,obj8,[49 46 26 ... 26 26 26]
6194,./dataset/obj25__55.png,obj25,[49 46 27 ... 27 27 27]
6195,./dataset/obj9__115.png,obj9,[49 46 27 ... 27 27 27]
6196,./dataset/obj31__225.png,obj31,[49 46 25 ... 25 25 25]
6197,./dataset/obj62__325.png,obj62,[49 46 25 ... 25 25 25]
6198,./dataset/obj16__175.png,obj16,[49 46 26 ... 26 26 26]
6199,./dataset/obj68__285.png,obj68,[49 46 30 ... 30 30 30]
6200,./dataset/obj57__55.png,obj57,[49 46 25 ... 28 25 25]
6201,./dataset/obj24__270.png,obj24,[49 46 25 ... 25 25 25]
6202,./dataset/obj48__205.png,obj48,[49 46 25 ... 25 25 25]
6203,./dataset/obj47__55.png,obj47,[49 46 25 ... 25 25 25]
6204,./dataset/obj49__205.png,obj49,[49 46 25 ... 25 25 25]
6205,./dataset/obj25__270.png,obj25,[49 46 27 ... 27 27 27]
6206,./dataset/obj13__235.png,obj13,[49 46 27 ... 27 27 27]
6207,./dataset/obj40__335.png,obj40,[49 46 25 ... 25 25 25]
6208,./dataset/obj34__165.png,obj34,[49 46 25 ... 25 25 25]
6209,./dataset/obj58__110.png,obj58,[49 46 25 ... 25 25 25]
6210,./dataset/obj98__75.png,obj98,[49 46 26 ... 26 26 26]
6211,./dataset/obj26__35.png,obj26,[49 46 26 ... 26 26 26]
6212,./dataset/obj80__5.png,obj80,[49 46 28 ... 28 28 28]
6213,./dataset/obj88__75.png,obj88,[49 46 26 ... 26 26 26]
6214,./dataset/obj36__35.png,obj36,[49 46 26 ... 26 26 26]
6215,./dataset/obj59__110.png,obj59,[49 46 25 ... 25 25 25]
6216,./dataset/obj12__235.png,obj12,[49 46 26 ... 26 26 26]
6217,./dataset/obj35__165.png,obj35,[49 46 25 ... 25 25 25]
6218,./dataset/obj41__335.png,obj41,[49 46 27 ... 27 27 27]
6219,./dataset/obj100__235.png,obj100,[49 46 25 ... 25 25 25]
6220,./dataset/obj1__145.png,obj1,[49 46 25 ... 25 25 25]
6221,./dataset/obj6__25.png,obj6,[49 46 25 ... 25 25 25]
6222,./dataset/obj41__10.png,obj41,[49 46 30 ... 30 30 30]
6223,./dataset/obj47__185.png,obj47,[49 46 25 ... 25 25 25]
6224,./dataset/obj39__275.png,obj39,[49 46 26 ... 26 26 26]
6225,./dataset/obj87__250.png,obj87,[49 46 25 ... 25 25 25]
6226,./dataset/obj55__200.png,obj55,[49 46 27 ... 27 27 27]
6227,./dataset/obj72__150.png,obj72,[49 46 25 ... 25 25 25]
6228,./dataset/obj51__10.png,obj51,[49 46 29 ... 29 29 29]
6229,./dataset/obj46__185.png,obj46,[49 46 25 ... 25 25 25]
6230,./dataset/obj54__200.png,obj54,[49 46 27 ... 27 27 27]
6231,./dataset/obj73__150.png,obj73,[49 46 25 ... 25 25 25]
6232,./dataset/obj38__275.png,obj38,[49 46 25 ... 25 25 25]
6233,./dataset/obj86__250.png,obj86,[49 46 25 ... 25 25 25]
6234,./dataset/obj57__290.png,obj57,[49 46 26 ... 26 26 26]
6235,./dataset/obj97__145.png,obj97,[49 46 28 ... 28 28 28]
6236,./dataset/obj29__160.png,obj29,[49 46 25 ... 25 25 25]
6237,./dataset/obj31__345.png,obj31,[49 46 25 ... 25 25 25]
6238,./dataset/obj45__115.png,obj45,[49 46 25 ... 25 25 25]
6239,./dataset/obj61__80.png,obj61,[49 46 25 ... 25 25 25]
6240,./dataset/obj62__245.png,obj62,[49 46 25 ... 25 25 25]
6241,./dataset/obj85__95.png,obj85,[49 46 26 ... 26 26 26]
6242,./dataset/obj30__70.png,obj30,[49 46 25 ... 25 25 25]
6243,./dataset/obj56__290.png,obj56,[49 46 28 ... 28 28 28]
6244,./dataset/obj44__115.png,obj44,[49 46 26 ... 26 26 26]
6245,./dataset/obj30__345.png,obj30,[49 46 26 ... 26 26 26]
6246,./dataset/obj71__80.png,obj71,[49 46 25 ... 25 25 25]
6247,./dataset/obj63__245.png,obj63,[49 46 25 ... 27 25 25]
6248,./dataset/obj96__145.png,obj96,[49 46 27 ... 27 27 27]
6249,./dataset/obj28__160.png,obj28,[49 46 27 ... 27 27 27]
6250,./dataset/obj20__70.png,obj20,[49 46 25 ... 25 25 25]
6251,./dataset/obj95__95.png,obj95,[49 46 26 ... 26 26 26]
6252,./dataset/obj46__50.png,obj46,[49 46 25 ... 25 25 25]
6253,./dataset/obj15__250.png,obj15,[49 46 25 ... 25 25 25]
6254,./dataset/obj32__100.png,obj32,[49 46 25 ... 25 25 25]
6255,./dataset/obj46__350.png,obj46,[49 46 25 ... 25 25 25]
6256,./dataset/obj79__225.png,obj79,[49 46 26 ... 26 26 26]
6257,./dataset/obj94__300.png,obj94,[49 46 25 ... 25 25 25]
6258,./dataset/obj1__65.png,obj1,[49 46 25 ... 25 25 25]
6259,./dataset/obj20__285.png,obj20,[49 46 25 ... 25 25 25]
6260,./dataset/obj78__225.png,obj78,[49 46 28 ... 28 28 28]
6261,./dataset/obj95__300.png,obj95,[49 46 27 ... 27 27 27]
6262,./dataset/obj14__250.png,obj14,[49 46 25 ... 25 25 25]
6263,./dataset/obj47__350.png,obj47,[49 46 25 ... 25 25 25]
6264,./dataset/obj33__100.png,obj33,[49 46 25 ... 25 25 25]
6265,./dataset/obj21__285.png,obj21,[49 46 29 ... 29 29 29]
6266,./dataset/obj56__50.png,obj56,[49 46 28 ... 28 28 28]
6267,./dataset/obj71__315.png,obj71,[49 46 25 ... 25 25 25]
6268,./dataset/obj22__215.png,obj22,[49 46 26 ... 26 26 26]
6269,./dataset/obj69__130.png,obj69,[49 46 25 ... 25 25 25]
6270,./dataset/obj90__0.png,obj90,[49 46 25 ... 25 25 25]
6271,./dataset/obj30__190.png,obj30,[49 46 25 ... 25 25 25]
6272,./dataset/obj2__300.png,obj2,[49 46 27 ... 27 27 27]
6273,./dataset/obj37__30.png,obj37,[49 46 26 ... 26 26 26]
6274,./dataset/obj89__70.png,obj89,[49 46 25 ... 25 25 25]
6275,./dataset/obj3__300.png,obj3,[49 46 25 ... 25 25 25]
6276,./dataset/obj68__130.png,obj68,[49 46 25 ... 25 25 25]
6277,./dataset/obj70__315.png,obj70,[49 46 27 ... 27 27 27]
6278,./dataset/obj23__215.png,obj23,[49 46 25 ... 25 25 25]
6279,./dataset/obj31__190.png,obj31,[49 46 25 ... 25 25 25]
6280,./dataset/obj27__30.png,obj27,[49 46 28 ... 28 28 28]
6281,./dataset/obj99__70.png,obj99,[49 46 35 ... 35 35 35]
6282,./dataset/obj50__15.png,obj50,[49 46 27 ... 27 27 27]
6283,./dataset/obj91__120.png,obj91,[49 46 25 ... 25 25 25]
6284,./dataset/obj89__305.png,obj89,[49 46 25 ... 25 25 25]
6285,./dataset/obj43__170.png,obj43,[49 46 30 ... 30 30 30]
6286,./dataset/obj37__320.png,obj37,[49 46 25 ... 25 25 25]
6287,./dataset/obj64__220.png,obj64,[49 46 26 ... 26 26 26]
6288,./dataset/obj7__20.png,obj7,[49 46 25 ... 25 25 25]
6289,./dataset/obj40__15.png,obj40,[49 46 25 ... 25 25 25]
6290,./dataset/obj88__305.png,obj88,[49 46 25 ... 25 25 25]
6291,./dataset/obj36__320.png,obj36,[49 46 25 ... 25 25 25]
6292,./dataset/obj42__170.png,obj42,[49 46 27 ... 27 27 27]
6293,./dataset/obj65__220.png,obj65,[49 46 26 ... 26 26 26]
6294,./dataset/obj90__120.png,obj90,[49 46 25 ... 25 25 25]
6295,./dataset/obj70__85.png,obj70,[49 46 25 ... 25 25 25]
6296,./dataset/obj81__235.png,obj81,[49 46 26 ... 26 26 26]
6297,./dataset/obj18__140.png,obj18,[49 46 26 ... 26 26 26]
6298,./dataset/obj53__265.png,obj53,[49 46 26 ... 26 26 26]
6299,./dataset/obj74__135.png,obj74,[49 46 25 ... 25 25 25]
6300,./dataset/obj21__75.png,obj21,[49 46 28 ... 31 32 32]
6301,./dataset/obj94__90.png,obj94,[49 46 25 ... 25 25 25]
6302,./dataset/obj7__120.png,obj7,[49 46 25 ... 25 25 25]
6303,./dataset/obj60__85.png,obj60,[49 46 26 ... 26 26 26]
6304,./dataset/obj84__90.png,obj84,[49 46 25 ... 25 25 25]
6305,./dataset/obj6__120.png,obj6,[49 46 25 ... 25 25 25]
6306,./dataset/obj52__265.png,obj52,[49 46 25 ... 25 25 25]
6307,./dataset/obj75__135.png,obj75,[49 46 30 ... 30 30 30]
6308,./dataset/obj80__235.png,obj80,[49 46 28 ... 28 28 28]
6309,./dataset/obj19__140.png,obj19,[49 46 25 ... 25 25 25]
6310,./dataset/obj31__75.png,obj31,[49 46 25 ... 25 25 25]
6311,./dataset/obj91__130.png,obj91,[49 46 25 ... 25 25 25]
6312,./dataset/obj64__230.png,obj64,[49 46 26 ... 26 26 26]
6313,./dataset/obj89__315.png,obj89,[49 46 25 ... 25 25 25]
6314,./dataset/obj43__160.png,obj43,[49 46 30 ... 30 30 30]
6315,./dataset/obj37__330.png,obj37,[49 46 25 ... 25 25 25]
6316,./dataset/obj7__30.png,obj7,[49 46 25 ... 25 25 25]
6317,./dataset/obj65__230.png,obj65,[49 46 26 ... 26 26 26]
6318,./dataset/obj88__315.png,obj88,[49 46 25 ... 25 25 25]
6319,./dataset/obj36__330.png,obj36,[49 46 25 ... 25 25 25]
6320,./dataset/obj42__160.png,obj42,[49 46 27 ... 27 27 27]
6321,./dataset/obj90__130.png,obj90,[49 46 25 ... 25 25 25]
6322,./dataset/obj70__95.png,obj70,[49 46 25 ... 25 25 25]
6323,./dataset/obj21__65.png,obj21,[49 46 28 ... 28 28 28]
6324,./dataset/obj18__150.png,obj18,[49 46 26 ... 26 26 26]
6325,./dataset/obj81__225.png,obj81,[49 46 33 ... 33 33 33]
6326,./dataset/obj74__125.png,obj74,[49 46 25 ... 23 22 20]
6327,./dataset/obj53__275.png,obj53,[49 46 26 ... 26 26 26]
6328,./dataset/obj7__130.png,obj7,[49 46 25 ... 25 25 25]
6329,./dataset/obj94__80.png,obj94,[49 46 25 ... 25 25 25]
6330,./dataset/obj60__95.png,obj60,[49 46 27 ... 27 27 27]
6331,./dataset/obj6__130.png,obj6,[49 46 25 ... 25 25 25]
6332,./dataset/obj84__80.png,obj84,[49 46 25 ... 25 25 25]
6333,./dataset/obj31__65.png,obj31,[49 46 25 ... 25 25 25]
6334,./dataset/obj75__125.png,obj75,[49 46 28 ... 28 28 28]
6335,./dataset/obj52__275.png,obj52,[49 46 25 ... 25 25 25]
6336,./dataset/obj19__150.png,obj19,[49 46 25 ... 25 25 25]
6337,./dataset/obj80__225.png,obj80,[49 46 27 ... 27 27 27]
6338,./dataset/obj46__40.png,obj46,[49 46 25 ... 25 25 25]
6339,./dataset/obj20__295.png,obj20,[49 46 25 ... 25 25 25]
6340,./dataset/obj1__75.png,obj1,[49 46 25 ... 25 25 25]
6341,./dataset/obj32__110.png,obj32,[49 46 25 ... 25 25 25]
6342,./dataset/obj46__340.png,obj46,[49 46 25 ... 25 25 25]
6343,./dataset/obj15__240.png,obj15,[49 46 25 ... 25 25 25]
6344,./dataset/obj94__310.png,obj94,[49 46 25 ... 25 25 25]
6345,./dataset/obj79__235.png,obj79,[49 46 26 ... 26 26 26]
6346,./dataset/obj21__295.png,obj21,[49 46 28 ... 28 28 28]
6347,./dataset/obj95__310.png,obj95,[49 46 28 ... 28 28 28]
6348,./dataset/obj78__235.png,obj78,[49 46 27 ... 27 27 27]
6349,./dataset/obj47__340.png,obj47,[49 46 25 ... 25 25 25]
6350,./dataset/obj33__110.png,obj33,[49 46 25 ... 25 25 25]
6351,./dataset/obj14__240.png,obj14,[49 46 25 ... 25 25 25]
6352,./dataset/obj56__40.png,obj56,[49 46 28 ... 28 28 28]
6353,./dataset/obj30__180.png,obj30,[49 46 25 ... 25 25 25]
6354,./dataset/obj22__205.png,obj22,[49 46 26 ... 26 26 26]
6355,./dataset/obj71__305.png,obj71,[49 46 26 ... 26 26 26]
6356,./dataset/obj69__120.png,obj69,[49 46 25 ... 25 25 25]
6357,./dataset/obj2__310.png,obj2,[49 46 27 ... 27 27 27]
6358,./dataset/obj89__60.png,obj89,[49 46 25 ... 25 25 25]
6359,./dataset/obj37__20.png,obj37,[49 46 25 ... 25 25 25]
6360,./dataset/obj3__310.png,obj3,[49 46 25 ... 25 25 25]
